,filename,ins,snr,snr_computed,flux_balance,jdb,mjd,berv,berv_planet,lamp_offset,rv,rv_texp_std,rv_shift,rv_sec,rv_moon,rv_candidates,rv_planet,rv_dace,rv_dace_std,rv_drift,rv_drift_std,airmass,texp,subexp,seeing,humidity,transit_in,flag,comment,RHK,RHK_std,RHK_dace,RHK_dace_std,RHK_cleaned,RHK_cleaned_std,MHK,MHK_std,MHK_cleaned,MHK_cleaned_std,MHK_cleaned2,MHK_cleaned2_std,CaIIK,CaIIK_std,CaIIH,CaIIH_std,CaII,CaII_std,CaII_cleaned,CaII_cleaned_std,CaII_cleaned2,CaII_cleaned2_std,CaI,CaI_std,MgI,MgI_std,MgIa,MgIa_std,MgIb,MgIb_std,MgIc,MgIc_std,HeID3,HeID3_std,NaD,NaD_std,NaD1,NaD1_std,NaD2,NaD2_std,NaDC,NaDC_std,Ha,Ha_std,Hb,Hb_std,Hc,Hc_std,Hd,Hd_std,Heps,Heps_std,WBK,WBK_std,WBH,WBH_std,WB,WB_std,WB_cleaned,WB_cleaned_std,WB_H1,WB_H1_std,tomography_f,tomography_f_std,tomography_v,tomography_v_std,shell_fitted,shell1,shell2,shell3,shell4,shell5,pca_fitted,pca1,pca2,pca3,pca4,pca5,telluric_ew,telluric_contrast,telluric_rv,telluric_fwhm,telluric_center,telluric_depth,h2o_ew,h2o_contrast,h2o_rv,h2o_fwhm,h2o_center,h2o_depth,o2_ew,o2_contrast,o2_rv,o2_fwhm,o2_center,o2_depth,garfield_fwhm,kitty_fwhm,proxy_background,ccf_rv_para,ccf_depth_para,ccf_ew,ccf_contrast,ccf_contrast_std,ccf_vspan,ccf_vspan_std,ccf_rv,ccf_rv_std,ccf_rv_std_phot,ccf_fwhm,ccf_fwhm_std,ccf_offset,ccf_offset_std,Teff,Teff_std,ghost,BIS,BIS_std,BIS2,BIS2_std,PSF,PSF_std
0,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-07-17T01:11:56.649.p,HARPN_3.0.1,2627,921.2231644684236,0.31860397300766646,57220.54996121107,57220.04996121107,0.09946613376728845,,0.0,,0.5756053083939496,0.008449112119498562,0.0,,0.0,,3.9352603095545664,0.039246602548644045,0.0,,1.1389870524284365,190.0,36.0,,0.6529555339199491,0.0,0,,-4.970023397207133,0.00021453126793723176,-4.963832932864443,0.0013390377777777777,-4.9561658419609245,0.0009569038139744105,2.2306510970540927,0.02715038188813768,2.9593700650400336,0.09572110136303222,2.630685953804745,0.034446794370201,0.060259781958978534,3.181819225893308e-05,0.07089489688161611,3.862509917847763e-05,0.06557733942029732,2.5021469007502648e-05,0.12945217497449535,0.00015949203457877676,0.27514736762586356,0.004306943142358923,0.4425575088626097,2.778296849374991e-05,0.538398778110895,2.2996956844932756e-05,0.40816248583875453,2.532694707805585e-05,0.35329028860210737,3.0768048860996386e-05,0.31534478178092806,2.296329718275438e-05,0.9875338228158163,8.371503906197705e-05,0.49495339199570587,2.0403403878342073e-05,0.4541089573123802,2.72538322390223e-05,0.5357978266790315,3.037143703511913e-05,0.9792523269921612,3.6978100274076623e-05,0.2355912845300357,2.4401714951401022e-05,0.2921135640422841,2.340358000745082e-05,0.3328241979313251,3.8183415222621745e-05,0.23770538521351448,8.24221634709082e-05,0.14814861199978624,7.725309404820031e-05,,,,,,,0.0,0.0,,,5.264467251841328,0.20789968958237165,-201.9430365496532,111.10112064133557,0.5205543800135312,,,,,,,,,,,,0.043911170399659756,0.00015499986349458187,0.15562499873113134,3.4884249508789944,0.13379109557039284,0.15196550564139466,0.042817593602428976,0.0003119646742365569,0.12141149558770747,4.035141003908339,0.1541664835081217,0.124592899916108,0.05126706020071088,0.0001605404428520015,0.198703960037799,3.134932964184033,0.2739965337333637,0.1908137590443989,1.8657380339444283,1.8689055010442988,,-0.010809528230064072,0.4422195756398776,0.16293492114867417,0.5600244433545318,2.9994027542943127e-05,-0.02119181532128034,3.9246602548644047e-05,0.00016918397505658777,3.9246602548644047e-05,9.484944323752412e-05,7.094234232994991,0.00030833703893060044,1.000866443567589,0.0009091660531522341,-0.011090450929420667,0.9927202488967379,,-0.12437025084557066,0.11803376186948768,-11.265217645326555,0.11803376186948768,0.022086615611472838,0.0002569971783152825
1,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-07-30T00:24:05.175.p,HARPN_3.0.1,3659,956.5169304746968,0.6191541166583222,57233.51672655951,57233.01672655951,0.27761040415950794,,0.0,,0.5314010026747269,0.006789359660416937,0.0,,0.0,,3.174228269911695,0.028358686013382758,0.0,,1.2212122746746634,295.0,59.0,,0.29003514749531706,0.0,0,,-4.971154397818989,0.00015266125249017586,-4.963036528767338,0.0012122133898305083,-4.957851522928714,0.0006619922013286214,2.4158535785101805,0.019270828691320956,2.7910746761518084,0.06596394085603012,2.412101557285604,0.03154109804285625,0.06036745458628906,2.2602342465105653e-05,0.07052366497596495,2.742567225753647e-05,0.06544555978112701,1.776959048267379e-05,0.1291717584978586,0.00010991017639946919,0.24755287588554553,0.004293668857072656,0.44282079464037555,1.9929630234186424e-05,0.5383993619063521,1.662325419246262e-05,0.407941488858003,1.8332051250905467e-05,0.35353311546741467,2.2211073434160528e-05,0.3153241194872865,1.6611274292642575e-05,0.987995221977753,6.134278729170183e-05,0.49478004271565706,1.485530797173792e-05,0.453682599057198,1.9922669437748213e-05,0.5358774863741161,2.204105129559237e-05,0.9801053884150633,2.700768961594516e-05,0.23589515378656312,1.7614688212701825e-05,0.2927057426315634,1.6839742655468493e-05,0.3333589556678943,2.7364449142627445e-05,0.2381892520100733,5.8928999315811e-05,0.14836262002137451,5.506776211912583e-05,,,,,,,0.0,0.0,,,4.762764679263515,0.122495147831261,-362.8463984405485,73.12744051061189,-0.34927774102988274,,,,,,,,,,,,0.030618795055017585,0.00011623429089655234,0.11576405349048235,3.294048096803751,0.31464663982660734,0.11160328010995568,0.020701176605963833,0.0002364873843632056,0.05546853901095461,4.022109846340092,0.3373542726570856,0.05816026544769437,0.05396975820129536,0.00011783968381159087,0.20855361504242254,3.1489279870502274,0.4582204938922195,0.20052833578948714,1.8644271003773996,1.8672560029607124,,-0.010537186258380925,0.4422216376859365,0.16295110915546027,0.560043426919103,2.044632641201221e-05,-0.021815551692472367,2.8358686013382756e-05,-0.00012331750845865093,2.8358686013382756e-05,6.465696124521691e-05,7.095182342202659,0.00021018716922434946,1.0008772670435118,0.000915544610314421,1.8641480997239581,0.7518260066432128,,0.2359500529626482,0.0717118680844377,-19.581287169459102,0.0717118680844377,0.026100631735467186,0.00022264521472985398
2,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-07-31T01:17:01.928.p,HARPN_3.0.1,3502,944.7925021418318,0.5670986636625036,57234.55349454125,57234.05349454125,0.20353141568624933,,0.0,,0.5405452853028837,0.0066274059063995625,0.0,,0.0,,4.013026984308747,0.029587867929975975,0.0,,1.1723124147117248,270.0,54.0,,0.18436504178645974,0.0,0,,-4.970045692418535,0.00015820348592152566,-4.959358431149653,0.001200769259259259,-4.956292215331632,0.0008196600308026933,2.7992265329836954,0.02000582694032937,2.946730509993671,0.08196846193999265,2.707174557182974,0.03179271630207352,0.06043256422934644,2.350259722260842e-05,0.07071691399050772,2.8449825435108345e-05,0.06557473910992709,1.8451047690417872e-05,0.12943111474512262,0.00013657716616235477,0.2841649273636212,0.0039998519224829325,0.44256182616948214,2.0752553469747454e-05,0.5388040985084119,1.740169730268724e-05,0.40810060746507854,1.917474686595447e-05,0.35403690532501614,2.3281471970064986e-05,0.3154706842267291,1.7366013405242343e-05,0.9874177214193915,6.422021777189663e-05,0.49473138288470764,1.554632233772728e-05,0.45380126448332847,2.0870256036830153e-05,0.5356615012860868,2.3047450311720545e-05,0.9799141774015561,2.8253875241046162e-05,0.23606881213290254,1.84320628823097e-05,0.29260160303205135,1.7596456244465526e-05,0.3333832280046718,2.8491012395044584e-05,0.23790924439026276,6.118727873154602e-05,0.14833029296609312,5.7051865488380725e-05,,,,,,,0.0,0.0,,,5.512478130204269,0.1215366797529692,-527.6161159401848,63.128995191811036,0.7514900700874364,,,,,,,,,,,,0.025708346119672668,0.00012249956865780764,0.09943123097041107,3.1847028097841346,0.234849880814033,0.09548348754818692,0.012464693287762367,0.00024979062736261857,0.03443824165892584,3.897306897811983,0.3866207991722561,0.03591295325990118,0.05239775387916108,0.00012354421341718928,0.20245378082025955,3.131610385460682,0.3577441097715351,0.19479264025279397,1.8640993669856445,1.8695653002777326,,-0.009372887431971436,0.4422267671177702,0.1630018366523528,0.5599739425973108,2.862382787981259e-05,-0.0217042332610224,2.9587867929975973e-05,-0.0003479782969828076,2.9587867929975973e-05,9.051649145283618e-05,7.095044512539201,0.00029425145785055113,1.00080298235251,0.0009157692564972609,-3.647899298783432,0.7725177726982679,,0.14978559575724673,0.11156932162784575,-19.12300736570506,0.11156932162784575,0.029983600515947374,0.00026544379687396175
3,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-01T00:48:18.623.p,HARPN_3.0.1,4084,997.4969182417078,0.770770054612909,57235.53354887478,57235.03354887478,0.24924554560140857,,0.0,,0.4991374912092698,0.006472185617715826,0.0,,0.0,,4.701831460430633,0.025445723191624824,0.0,,1.2569902977010754,370.0,74.0,,0.5078316092573898,0.0,0,,-4.967649326848681,0.00013722059732595892,-4.9578524562359085,0.0012118208108108104,-4.948427135734567,0.0006915370453519144,3.1210623757033886,0.017434635993941173,3.740427301748923,0.07041960061549754,3.2593502429837806,0.02770657311525274,0.060999458254726406,2.047828334895156e-05,0.07071018226549076,2.4777049056462218e-05,0.06585482026010858,1.607219842512438e-05,0.13075358507144694,0.00011733426816511925,0.35731038982481556,0.00402258263464705,0.44306182288425977,1.7943893743049926e-05,0.5388448267157663,1.4915388327157806e-05,0.40825520859370296,1.6461555930885105e-05,0.35384019704652586,1.9921213652722363e-05,0.3155942477913038,1.4900928116617126e-05,0.9882270780460753,5.488125458862559e-05,0.4953126284426278,1.3295060220114305e-05,0.4540621653029097,1.7763744793271845e-05,0.5365630915823459,1.978595147940505e-05,0.9805351246441509,2.4201407611077982e-05,0.23600713630637593,1.574535849845759e-05,0.292655694333241,1.5132070143662607e-05,0.33322661829179284,2.462164962445964e-05,0.23801981827101007,5.3002669281417205e-05,0.14844374725760065,4.960820609143115e-05,,,,,,,0.0,0.0,,,6.301365586104849,0.18281836425835318,-349.6281659664377,80.99253489547115,0.5197065539100456,,,,,,,,,,,,0.04029136003520116,0.00010302931119210566,0.14778489471164225,3.405950614268263,0.30004393676591806,0.14325021968529683,0.03547943301486164,0.0002085255007735297,0.1009535091535727,3.953956309317793,0.33253018989005007,0.10392840238056533,0.05541847690930966,0.00010556650059459561,0.21261524963548883,3.1597675394772353,0.43429001534638106,0.20465130662611075,1.866721234119697,1.8672560029607124,,-0.009422380986024522,0.44234496769200415,0.16300698340985165,0.5598653995350167,3.07510084734818e-05,-0.02131156884629931,2.5445723191624825e-05,7.413741488846073e-05,2.5445723191624825e-05,9.724322712334005e-05,7.097009041612525,0.00031611876341941926,1.000811681815957,0.0009070838269217507,1.6968288690735653,0.6897066497399108,,-0.0008088313429805704,0.08940753328449151,-1.2330600482239857,0.08940753328449151,0.02833648459378931,0.00030335360600970815
4,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-01T23:58:50.563.p,HARPN_3.0.1,3879,959.3737929371887,0.6966785660052104,57236.499196334094,57235.999196334094,0.32840502971336155,,0.0,,0.5271139223594726,0.006357089560251438,0.0,,0.0,,3.9495897011909435,0.02678982183704648,0.0,,1.2658506160220848,335.0,67.0,,0.15850620974601295,0.0,0,,-4.966823505815989,0.00014415658529978552,-4.957970187318964,0.00121301,-4.9509096707443,0.0007601743873055861,3.118868629343936,0.01834154347494546,3.488350538805804,0.07696775254041702,3.1293306751928784,0.029770374976725685,0.060711451087831055,2.153356329052832e-05,0.07119178298702528,2.6077148356555385e-05,0.06595161703742816,1.6909405773097025e-05,0.1303335707254006,0.0001282449039430699,0.33980108327330766,0.004064960448428655,0.44294844296582103,1.885835150463769e-05,0.5384614242899963,1.569284583581126e-05,0.4078752744855616,1.730932702131311e-05,0.3535987980495429,2.096371667846797e-05,0.31544877604488797,1.568347610704716e-05,0.9870469714202178,5.7735962430750176e-05,0.4947555937217304,1.4016735773192157e-05,0.45363599996922,1.8845903900725817e-05,0.5358751874742408,2.075349207016849e-05,0.9799638759559878,2.5431178981478043e-05,0.23593695574375453,1.6572327351854228e-05,0.29216625787048917,1.5898697420440473e-05,0.332940966911833,2.589204878666729e-05,0.23769341744936182,5.570860736942195e-05,0.14827777384806118,5.21199570617787e-05,,,,,,,0.0,0.0,,,5.658047173522354,0.08826491643641966,-255.11840301062878,46.39997749704449,-0.687212419044178,,,,,,,,,,,,0.0261033601288748,0.00011047270346877852,0.10198673134191671,3.127518455376414,0.3652076244688717,0.09780157778631349,0.010989568317733395,0.00022575322396354793,0.0313296122922222,3.670165342840361,0.4810054202609793,0.03259887928642524,0.05486226065168986,0.00011089135960364869,0.21433188294208927,3.1412783799091506,0.5018326151415918,0.20566310517840913,1.8627884334186158,1.8685756014275834,,-0.010353547138267779,0.4423599658936965,0.16295326390292647,0.5598733854592728,2.757101412467506e-05,-0.02137286072491818,2.678982183704648e-05,-0.0008370269583971593,2.678982183704648e-05,8.718720203464679e-05,7.0954529602404,0.00028342858735275775,1.0008317857476898,0.0009078479215268473,-8.18125694491878,0.709635711388851,,0.011518428838318618,0.09901777349534609,5.554546631711915,0.09901777349534609,0.03138431557843357,0.00031648708409458634
5,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-03T00:31:10.230.p,HARPN_3.0.1,4206,986.1215289925472,0.8189308141975471,57237.521646180816,57237.021646180816,0.2839639518633564,,0.0,,0.5075212571881814,0.006150366820327056,0.0,,0.0,,5.316942749990496,0.02470645467854492,0.0,,1.257928230698882,390.0,78.0,,0.14456520672331463,0.0,0,,-4.965009237913177,0.00013229728370975068,-4.958467125923975,0.0012061894871794872,-4.946436033145564,0.0006660730679089571,2.9738235198201153,0.016886258406044696,3.9436478769735857,0.06813826702611618,3.601753909912017,0.027528616804031184,0.061091184919794594,1.9849947383594987e-05,0.07123835977151557,2.3989365052007398e-05,0.06616477234565508,1.5568478142788743e-05,0.13109219445380169,0.00011353307354301204,0.4039168578870408,0.00401128626784129,0.44241510028098124,1.7376506510496222e-05,0.5386631392651491,1.4486054964432889e-05,0.4080965168278489,1.5988650417288737e-05,0.35379030618930907,1.9349896327848532e-05,0.31543945551314,1.4468162414955448e-05,0.987274781882823,5.348180974920414e-05,0.4949332635054955,1.296241451558789e-05,0.4539291629852187,1.7423721188111396e-05,0.5359373640257723,1.9196632523821793e-05,0.9795197310879814,2.3536594194482493e-05,0.23574193260342785,1.5290784648279162e-05,0.2923056875798323,1.4674176371290047e-05,0.3329564062195413,2.384204668875502e-05,0.2378707570992591,5.128154660311446e-05,0.14822671978146568,4.802961433739107e-05,,,,,,,0.0,0.0,,,6.562775782174793,0.24186701530283583,-348.122026239151,103.36010180602668,0.6757248724434448,,,,,,,,,,,,0.025576380364071342,0.0001024247687400948,0.09949500214311358,3.1329748153550185,0.3279504234230609,0.09545779958082479,0.010173817680504309,0.00020949769347357804,0.028153002548973127,3.6763790327348165,0.43632425299533273,0.02960096707733917,0.0549345516740041,0.00010270728915570641,0.21324303061090566,3.155911553487401,0.46125477266512893,0.20475858436665795,1.8654103005526699,1.8682457018108631,,-0.009431054191200793,0.44241531243266347,0.1629531537372286,0.5597903268260926,2.6454981751593277e-05,-0.020893912192537965,2.470645467854492e-05,0.00020073795600813524,2.470645467854492e-05,8.365799779322557e-05,7.0957905287782825,0.00027195583275939545,1.000815724434309,0.0009041089843142889,0.6809252278418376,0.6749473670788211,,-0.2703668784264107,0.10800694972608697,-13.930902252850608,0.10800694972608697,0.029781665339731873,0.000339081575261835
6,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-04T00:05:12.899.p,HARPN_3.0.1,3710,980.0768983416525,0.6364147673516842,57238.50362152102,57238.00362152102,0.33020346083052055,,0.0,,0.5256244154417835,0.006087711246876031,0.0,,0.0,,4.52095165696087,0.027940919005102625,0.0,,1.2513210775780164,320.0,64.0,,0.5178780382308704,0.0,0,,-4.966618073985665,0.00015024274311419708,-4.958535418658988,0.00124116625,-4.94823174218272,0.0008601185572045277,2.984201891170642,0.01912274353250794,3.760328812042488,0.08762576426933455,3.3420777203768295,0.03056805952268331,0.06078503525800891,2.2479652537301855e-05,0.071166401468858,2.7164258297700936e-05,0.06597571836343345,1.762974551051458e-05,0.1307867452871435,0.00014600345405379832,0.3685515216330564,0.004419140272181335,0.44266129486401345,1.962890687333865e-05,0.5386030632880043,1.6398027181660037e-05,0.4080210641696088,1.808791077438392e-05,0.3537973627581318,2.1913628035436785e-05,0.3153876996482682,1.6376860869662747e-05,0.9874841717625201,6.018121201339392e-05,0.4948093199821607,1.4590957350232546e-05,0.4537760306055441,1.9510848098764642e-05,0.5358426093587774,2.1700482760808636e-05,0.9799582067233168,2.652060231516097e-05,0.23618653988671168,1.7339876369446634e-05,0.29204044412855185,1.6595447983120387e-05,0.332963152320666,2.6965259052190757e-05,0.23764056833738167,5.799179216164019e-05,0.14824920837318706,5.427906599333698e-05,,,,,,,0.0,0.0,,,6.099276448256874,0.2379879293145261,-209.75796217800877,109.40128654554434,0.8614531852341569,,,,,,,,,,,,0.040693520927486224,0.00011275145954527692,0.14848881407340786,3.416799419168782,0.3598096632301475,0.14417961973284155,0.03655419781690758,0.00022803972218460547,0.10224966509764488,4.004780192983237,0.3838963627750997,0.10564816186591208,0.05429059589907997,0.00011571036785475661,0.21286192497349288,3.143640122418811,0.5013387734409359,0.20400201218576108,1.8654103005526699,1.8689055010442988,,-0.01018831663430148,0.44231683902967206,0.16302579003203643,0.5598119156846131,3.053273097512732e-05,-0.02087256743486758,2.7940919005102625e-05,-1.421972629154919e-05,2.7940919005102625e-05,9.655297306657624e-05,7.095984689493197,0.00031387488211966953,1.0007541160948576,0.0009027403684798327,-9.573643458916715,0.7321122678665669,,-0.31842731769871474,0.10061809021540176,-1.7172585000230638,0.10061809021540176,0.02788609260892526,0.00030572659349128355
7,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-05T01:21:02.081.p,HARPN_3.0.1,2592,885.9838000398869,0.3108085325787006,57239.5562740812,57239.0562740812,0.21962465195123515,,0.0,,0.6482218462983304,0.005833460784213942,0.0,,0.0,,3.337965760328798,0.039891218496993834,0.0,,1.1133524362058607,150.0,30.0,,0.6511343737383564,0.0,0,,-4.969399257298184,0.00021254415731683586,-4.959027754108624,0.0012058433333333332,-4.954392690307493,0.00077412620704139,2.880197956834593,0.02691825518561356,3.1371047383246946,0.07775428340612518,2.821795443240777,0.03658842030541168,0.06060486255522771,3.156934404189107e-05,0.07069548799719892,3.830088805785236e-05,0.06565017527621332,2.4817239518404445e-05,0.1297483193382115,0.00012955543428846403,0.30047981015564246,0.00459343776796201,0.4426090130688954,2.7977528333963686e-05,0.5383150273700273,2.3502555159917565e-05,0.4077350436590639,2.5921630441958625e-05,0.3536523249064179,3.1407468306021504e-05,0.31524268617457296,2.347595378289558e-05,0.9883785334181417,8.664247505933722e-05,0.4947788967762089,2.093985914685547e-05,0.4532304349733334,2.794917971152827e-05,0.5363273585790844,3.1189007002680976e-05,0.9809837498204722,3.818163944285372e-05,0.23626574668510603,2.4904005194154935e-05,0.2921544070536867,2.3733263893317993e-05,0.3331533706141278,3.828739277593884e-05,0.23801079245918796,8.228456842693809e-05,0.14823516979606674,7.675915454239039e-05,,,,,,,0.0,0.0,,,5.175998747239354,0.200657557980633,-176.47720705924993,108.28718693153967,-0.7222972396138827,,,,,,,,,,,,0.04323446136576469,0.0001602122835533873,0.15214658724990626,3.497098535120313,0.2332022892569653,0.14894632836547483,0.04277829206671887,0.0003223131918999305,0.11842327069817116,4.095516644739271,0.2916911210338439,0.1222261557990344,0.05033669006274405,0.00016605605548062285,0.19511307298793135,3.1173549827076354,0.3673091265034494,0.18771264539037869,1.8647548337691549,1.864946705643689,,-0.011382180147239884,0.44216489024022115,0.16302480254661272,0.55995344931002,2.8626035414295736e-05,-0.021145434270815826,3.9891218496993835e-05,-0.0015878813434994684,3.9891218496993835e-05,9.052347228981629e-05,7.094261841415698,0.0002942741511899133,1.0007566075875607,0.0009105161026505981,-4.502099132446682,0.9952068771422039,,-0.24140503928091145,0.09056302361520095,-12.790829822021163,0.09056302361520095,0.026851416343258976,0.0002545253437549812
8,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-05T22:33:11.985.p,HARPN_3.0.1,3078,910.622748348396,0.4386117577167337,57240.43972205054,57239.93972205054,0.4780824918633479,,0.0,,0.6038131741226979,0.006003668175247164,0.0,,0.0,,4.022789058673679,0.03386955828196271,0.0,,1.4750833968776926,220.0,44.0,,0.5273239763553006,0.0,0,,-4.966596525577389,0.0001864481797125312,-4.960696371721142,0.0012600099999999998,-4.9529382993532,0.0007266229785487448,2.836864424638236,0.02373291150323816,3.2834306087450784,0.07322781433637365,3.0167530052725673,0.03572010044362814,0.06060735984087524,2.7965099688161647e-05,0.07134913403851695,3.365582494982781e-05,0.06597824693969609,2.187899308481923e-05,0.12999212985075823,0.00012201335891414759,0.3252305092233002,0.004909832765995939,0.4422851440269129,2.406709864131059e-05,0.5384009851581084,1.981931086856444e-05,0.40788471506712026,2.1866371376996555e-05,0.3536104660086066,2.64691000875315e-05,0.3153067892404899,1.9810827256293258e-05,0.987725966450755,7.244545583203487e-05,0.4947002486322746,1.756141554302052e-05,0.4536452586493704,2.3457534801609674e-05,0.5357552386151787,2.6141104118415535e-05,0.9799008417759699,3.19590123230845e-05,0.23601843303726502,2.0720742692337465e-05,0.2921115868545798,2.0133390783764447e-05,0.3329009933470461,3.3101481307239256e-05,0.237781871848493,7.13391472440104e-05,0.1481351214302573,6.725853481603853e-05,,,,,,,0.0,0.0,,,5.403071855459448,0.2166124517895899,-170.89824049326756,112.38395945643614,0.6927639414530092,,,,,,,,,,,,0.04644454773835464,0.00013346637910669547,0.167531756101285,3.4466919607595443,0.5101926698099779,0.1630928157065471,0.04202186053376961,0.0002707030939818561,0.11661979127872446,4.050685282009506,0.5400648371552647,0.12054038243084075,0.06107991293246851,0.0001366585481334303,0.23818563912324642,3.1628782798039574,0.6505742410107196,0.22858885208288537,1.8637716335938876,1.8682457018108631,,-0.010684150256026159,0.4422562981013605,0.16291648996911262,0.5599612503594283,3.019230562757563e-05,-0.020920417228091185,3.386955828196271e-05,0.00037245317671834923,3.386955828196271e-05,9.547645359505846e-05,7.093661304048526,0.0003103753273002729,1.000853462873339,0.0009079004238292612,-6.592508718844499,0.8567752479626201,,-0.3441841445808042,0.10899913859961617,9.245682820458788,0.10899913859961617,0.021908163950530156,0.0003689674477588655
9,/srv/scratch/cretigni/Yarara/Sun/data/s1d/HARPN_3.0.1/WORKSPACE/RASSINE_Stacked_spectrum_B1.00_D2015-08-08T00:27:35.830.p,HARPN_3.0.1,2982,926.6504458270186,0.41180444632978397,57242.519164700294,57242.019164700294,0.3251424323369354,,0.0,,0.6045641764951173,0.004723658057585791,0.0,,0.0,,4.201371714063566,0.034596939496307426,0.0,,1.1523962219377553,210.0,42.0,,0.4279600833986559,0.0,0,,-4.968979420605507,0.00018509950806251495,-4.962213864021632,0.0012555814285714285,-4.958648358256599,0.0009455787385701947,2.5481729013271064,0.0234626346467241,2.7117471439482443,0.09404908692677079,2.3887162720128865,0.03256861900797179,0.06022037688431188,2.7589744621325895e-05,0.07117805285211398,3.331723694585261e-05,0.06569921486821292,2.162887124872717e-05,0.12903958169118696,0.00015670609730384887,0.24359635694792994,0.004663470510801585,0.4426152698513241,2.4235815679159203e-05,0.5384457818410058,2.0387903852053688e-05,0.40797537491957636,2.2504094175236538e-05,0.3536118299619309,2.722665517107834e-05,0.3153043588005043,2.0370112603263156e-05,0.9876538336410954,7.483855425127849e-05,0.4945145499687854,1.8162173324335847e-05,0.45373339937090784,2.4333075022156282e-05,0.535295700566663,2.6969605473921575e-05,0.9794802265242476,3.29884126971884e-05,0.23630686720535915,2.163969149437736e-05,0.2921824959880837,2.061426746824816e-05,0.33293928222335506,3.331796667011161e-05,0.23784596979163886,7.147028267908038e-05,0.14821577058303065,6.678308183795117e-05,,,,,,,0.0,0.0,,,5.108461118442276,0.25887271888259933,-289.2524619569927,142.20973009301457,0.47602083005662243,,,,,,,,,,,,0.03430168113732702,0.0001408441174235134,0.1287647344048395,3.3514538302387265,0.3566725406374898,0.12429275474582535,0.028613219040773564,0.00028510001778563423,0.07943554259423724,3.9810300136928873,0.3965991336989507,0.08234883829802131,0.05119771059617229,0.00014411042986050199,0.20063413917191797,3.124118444851199,0.4878848205372138,0.19242177364778024,1.8670489675114552,1.8698951998944495,,-0.01074695633473793,0.4421394716801534,0.1630097292408519,0.5600087010224726,2.2587305152655673e-05,-0.021112095638063853,3.459693949630742e-05,0.00031886777008574855,3.459693949630742e-05,7.142733048764916e-05,7.093830373681444,0.0002321963190245294,1.0007777392813886,0.0009115094713436654,-6.486869477178215,0.8857742285445048,,-0.3172743512690765,0.09511133740647415,-20.73216602869569,0.09511133740647415,0.023236554106627734,0.00025379155001684593
